;node;;stochastic_scenario;value;2000-01-02T00:00:00
connection_flow;AS-CHN-JX_h2_AS-CHN-HN_h2;from_node;AS-CHN-HN_h2;0;0
connection_flow;AS-CHN-JX_h2_AS-CHN-HN_h2;from_node;AS-CHN-JX_h2;0;0
connection_flow;AS-CHN-JX_h2_AS-CHN-HN_h2;to_node;AS-CHN-JX_h2;0;0
connection_flow;AS-CHN-JX_h2_AS-CHN-HU_h2;from_node;AS-CHN-HU_h2;0;0
connection_flow;AS-CHN-JX_h2_AS-CHN-HU_h2;from_node;AS-CHN-JX_h2;0;0
connection_flow;AS-CHN-JX_h2_AS-CHN-HU_h2;to_node;AS-CHN-JX_h2;0;0
connection_flow;AS-CHN-JX_h2_AS-CHN-ZH_h2;from_node;AS-CHN-JX_h2;0;0
connection_flow;AS-CHN-JX_h2_AS-CHN-ZH_h2;from_node;AS-CHN-ZH_h2;0;0
connection_flow;AS-CHN-JX_h2_AS-CHN-ZH_h2;to_node;AS-CHN-JX_h2;0;0
connection_flow;AS-CHN-LI_h2_AS-CHN-EM_h2;from_node;AS-CHN-EM_h2;7.899070265;7.899070265
connection_flow;AS-CHN-LI_h2_AS-CHN-EM_h2;from_node;AS-CHN-LI_h2;0;0
connection_flow;AS-CHN-LI_h2_AS-CHN-EM_h2;to_node;AS-CHN-LI_h2;7.899070265;7.899070265
connection_flow;AS-CHN-LI_h2_AS-CHN-JI_h2;from_node;AS-CHN-JI_h2;0;0
connection_flow;AS-CHN-LI_h2_AS-CHN-JI_h2;from_node;AS-CHN-LI_h2;0;0
connection_flow;AS-CHN-LI_h2_AS-CHN-JI_h2;to_node;AS-CHN-LI_h2;0;0
connection_flow;AS-CHN-LI_h2_AS-CHN-JS_h2;from_node;AS-CHN-JS_h2;0;0
connection_flow;AS-CHN-LI_h2_AS-CHN-JS_h2;from_node;AS-CHN-LI_h2;0;0
connection_flow;AS-CHN-LI_h2_AS-CHN-JS_h2;to_node;AS-CHN-LI_h2;0;0
connection_flow;AS-CHN-LI_h2_AS-CHN-SD_h2;from_node;AS-CHN-LI_h2;0;0
connection_flow;AS-CHN-LI_h2_AS-CHN-SD_h2;from_node;AS-CHN-SD_h2;0;0
connection_flow;AS-CHN-LI_h2_AS-CHN-SD_h2;to_node;AS-CHN-LI_h2;0;0
connection_flow;AS-CHN-LI_h2_AS-CHN-TJ_h2;from_node;AS-CHN-LI_h2;0;0
connection_flow;AS-CHN-LI_h2_AS-CHN-TJ_h2;from_node;AS-CHN-TJ_h2;0;0
connection_flow;AS-CHN-LI_h2_AS-CHN-TJ_h2;to_node;AS-CHN-LI_h2;0;0
connection_flow;AS-CHN-LI_h2_AS-KOR_h2;from_node;AS-CHN-LI_h2;0;0
connection_flow;AS-CHN-LI_h2_AS-KOR_h2;from_node;AS-KOR_h2;0;0
connection_flow;AS-CHN-LI_h2_AS-KOR_h2;to_node;AS-CHN-LI_h2;0;0
connection_flow;AS-CHN-LI_h2_AS-PRK_h2;from_node;AS-CHN-LI_h2;0;0
connection_flow;AS-CHN-LI_h2_AS-PRK_h2;from_node;AS-PRK_h2;0;0
connection_flow;AS-CHN-LI_h2_AS-PRK_h2;to_node;AS-CHN-LI_h2;0;0
connection_flow;AS-CHN-MA_h2_AS-CHN-GD_h2;from_node;AS-CHN-GD_h2;0;0
connection_flow;AS-CHN-MA_h2_AS-CHN-GD_h2;from_node;AS-CHN-MA_h2;0;0
connection_flow;AS-CHN-MA_h2_AS-CHN-GD_h2;to_node;AS-CHN-MA_h2;0;0
connection_flow;AS-CHN-MA_h2_AS-CHN-HA_h2;from_node;AS-CHN-HA_h2;0;0
connection_flow;AS-CHN-MA_h2_AS-CHN-HA_h2;from_node;AS-CHN-MA_h2;0;0
connection_flow;AS-CHN-MA_h2_AS-CHN-HA_h2;to_node;AS-CHN-MA_h2;0;0
connection_flow;AS-CHN-MA_h2_AS-CHN-HK_h2;from_node;AS-CHN-HK_h2;0;0
connection_flow;AS-CHN-MA_h2_AS-CHN-HK_h2;from_node;AS-CHN-MA_h2;0;0
connection_flow;AS-CHN-MA_h2_AS-CHN-HK_h2;to_node;AS-CHN-MA_h2;0;0
connection_flow;AS-CHN-NI_h2_AS-CHN-GA_h2;from_node;AS-CHN-GA_h2;0;0
connection_flow;AS-CHN-NI_h2_AS-CHN-GA_h2;from_node;AS-CHN-NI_h2;0;0
connection_flow;AS-CHN-NI_h2_AS-CHN-GA_h2;to_node;AS-CHN-NI_h2;0;0
connection_flow;AS-CHN-NI_h2_AS-CHN-SC_h2;from_node;AS-CHN-NI_h2;0;0
connection_flow;AS-CHN-NI_h2_AS-CHN-SC_h2;from_node;AS-CHN-SC_h2;0;0
connection_flow;AS-CHN-NI_h2_AS-CHN-SC_h2;to_node;AS-CHN-NI_h2;0;0
connection_flow;AS-CHN-NI_h2_AS-CHN-SI_h2;from_node;AS-CHN-NI_h2;0;0
connection_flow;AS-CHN-NI_h2_AS-CHN-SI_h2;from_node;AS-CHN-SI_h2;0;0
connection_flow;AS-CHN-NI_h2_AS-CHN-SI_h2;to_node;AS-CHN-NI_h2;0;0
connection_flow;AS-CHN-NI_h2_AS-CHN-SX_h2;from_node;AS-CHN-NI_h2;0;0
connection_flow;AS-CHN-NI_h2_AS-CHN-SX_h2;from_node;AS-CHN-SX_h2;0;0
connection_flow;AS-CHN-NI_h2_AS-CHN-SX_h2;to_node;AS-CHN-NI_h2;0;0
connection_flow;AS-CHN-NI_h2_AS-CHN-WM_h2;from_node;AS-CHN-NI_h2;0;0
connection_flow;AS-CHN-NI_h2_AS-CHN-WM_h2;from_node;AS-CHN-WM_h2;0;0
connection_flow;AS-CHN-NI_h2_AS-CHN-WM_h2;to_node;AS-CHN-NI_h2;0;0
connection_flow;AS-CHN-QI_h2_AS-BTN_h2;from_node;AS-BTN_h2;0;0
connection_flow;AS-CHN-QI_h2_AS-BTN_h2;from_node;AS-CHN-QI_h2;0;0
connection_flow;AS-CHN-QI_h2_AS-BTN_h2;to_node;AS-CHN-QI_h2;0;0
connection_flow;AS-CHN-QI_h2_AS-CHN-GA_h2;from_node;AS-CHN-GA_h2;0;0
connection_flow;AS-CHN-QI_h2_AS-CHN-GA_h2;from_node;AS-CHN-QI_h2;0;0
connection_flow;AS-CHN-QI_h2_AS-CHN-GA_h2;to_node;AS-CHN-QI_h2;0;0
connection_flow;AS-CHN-QI_h2_AS-CHN-SC_h2;from_node;AS-CHN-QI_h2;0;0
connection_flow;AS-CHN-QI_h2_AS-CHN-SC_h2;from_node;AS-CHN-SC_h2;0;0
connection_flow;AS-CHN-QI_h2_AS-CHN-SC_h2;to_node;AS-CHN-QI_h2;0;0
connection_flow;AS-CHN-QI_h2_AS-CHN-TI_h2;from_node;AS-CHN-QI_h2;0;0
connection_flow;AS-CHN-QI_h2_AS-CHN-TI_h2;from_node;AS-CHN-TI_h2;0;0
connection_flow;AS-CHN-QI_h2_AS-CHN-TI_h2;to_node;AS-CHN-QI_h2;0;0
connection_flow;AS-CHN-QI_h2_AS-CHN-XI_h2;from_node;AS-CHN-QI_h2;0;0
connection_flow;AS-CHN-QI_h2_AS-CHN-XI_h2;from_node;AS-CHN-XI_h2;0;0
connection_flow;AS-CHN-QI_h2_AS-CHN-XI_h2;to_node;AS-CHN-QI_h2;0;0
connection_flow;AS-CHN-QI_h2_AS-IND-NE_h2;from_node;AS-CHN-QI_h2;0;0
connection_flow;AS-CHN-QI_h2_AS-IND-NE_h2;from_node;AS-IND-NE_h2;0;0
connection_flow;AS-CHN-QI_h2_AS-IND-NE_h2;to_node;AS-CHN-QI_h2;0;0
connection_flow;AS-CHN-QI_h2_AS-MNG_h2;from_node;AS-CHN-QI_h2;0;0
connection_flow;AS-CHN-QI_h2_AS-MNG_h2;from_node;AS-MNG_h2;0;0
connection_flow;AS-CHN-QI_h2_AS-MNG_h2;to_node;AS-CHN-QI_h2;0;0
connection_flow;AS-CHN-SC_h2_AS-CHN-CH_h2;from_node;AS-CHN-CH_h2;0;0
connection_flow;AS-CHN-SC_h2_AS-CHN-CH_h2;from_node;AS-CHN-SC_h2;0;0
connection_flow;AS-CHN-SC_h2_AS-CHN-CH_h2;to_node;AS-CHN-SC_h2;0;0
connection_flow;AS-CHN-SC_h2_AS-CHN-GA_h2;from_node;AS-CHN-GA_h2;0;0
connection_flow;AS-CHN-SC_h2_AS-CHN-GA_h2;from_node;AS-CHN-SC_h2;0;0
connection_flow;AS-CHN-SC_h2_AS-CHN-GA_h2;to_node;AS-CHN-SC_h2;0;0
connection_flow;AS-CHN-SC_h2_AS-CHN-GU_h2;from_node;AS-CHN-GU_h2;0;0
connection_flow;AS-CHN-SC_h2_AS-CHN-GU_h2;from_node;AS-CHN-SC_h2;0;0
connection_flow;AS-CHN-SC_h2_AS-CHN-GU_h2;to_node;AS-CHN-SC_h2;0;0
connection_flow;AS-CHN-SC_h2_AS-CHN-NI_h2;from_node;AS-CHN-NI_h2;0;0
connection_flow;AS-CHN-SC_h2_AS-CHN-NI_h2;from_node;AS-CHN-SC_h2;0;0
connection_flow;AS-CHN-SC_h2_AS-CHN-NI_h2;to_node;AS-CHN-SC_h2;0;0
connection_flow;AS-CHN-SC_h2_AS-CHN-QI_h2;from_node;AS-CHN-QI_h2;4.622790666;0
connection_flow;AS-CHN-SC_h2_AS-CHN-QI_h2;from_node;AS-CHN-SC_h2;0;0
connection_flow;AS-CHN-SC_h2_AS-CHN-QI_h2;to_node;AS-CHN-SC_h2;4.622790666;0
connection_flow;AS-CHN-SC_h2_AS-CHN-SI_h2;from_node;AS-CHN-SC_h2;0;0
connection_flow;AS-CHN-SC_h2_AS-CHN-SI_h2;from_node;AS-CHN-SI_h2;0;0
connection_flow;AS-CHN-SC_h2_AS-CHN-SI_h2;to_node;AS-CHN-SC_h2;0;0
connection_flow;AS-CHN-SC_h2_AS-CHN-YU_h2;from_node;AS-CHN-SC_h2;0;0
connection_flow;AS-CHN-SC_h2_AS-CHN-YU_h2;from_node;AS-CHN-YU_h2;0;4.622790666
connection_flow;AS-CHN-SC_h2_AS-CHN-YU_h2;to_node;AS-CHN-SC_h2;0;4.622790666
connection_flow;AS-CHN-SC_h2_AS-IND-NE_h2;from_node;AS-CHN-SC_h2;0;0
connection_flow;AS-CHN-SC_h2_AS-IND-NE_h2;from_node;AS-IND-NE_h2;0;0
connection_flow;AS-CHN-SC_h2_AS-IND-NE_h2;to_node;AS-CHN-SC_h2;0;0
connection_flow;AS-CHN-SD_h2_AS-CHN-AN_h2;from_node;AS-CHN-AN_h2;0;0
connection_flow;AS-CHN-SD_h2_AS-CHN-AN_h2;from_node;AS-CHN-SD_h2;0;0
connection_flow;AS-CHN-SD_h2_AS-CHN-AN_h2;to_node;AS-CHN-SD_h2;0;0
connection_flow;AS-CHN-SD_h2_AS-CHN-HB_h2;from_node;AS-CHN-HB_h2;0;0
connection_flow;AS-CHN-SD_h2_AS-CHN-HB_h2;from_node;AS-CHN-SD_h2;0;0
connection_flow;AS-CHN-SD_h2_AS-CHN-HB_h2;to_node;AS-CHN-SD_h2;0;0
connection_flow;AS-CHN-SD_h2_AS-CHN-HE_h2;from_node;AS-CHN-HE_h2;0;0
connection_flow;AS-CHN-SD_h2_AS-CHN-HE_h2;from_node;AS-CHN-SD_h2;0;0
connection_flow;AS-CHN-SD_h2_AS-CHN-HE_h2;to_node;AS-CHN-SD_h2;0;0
connection_flow;AS-CHN-SD_h2_AS-CHN-JS_h2;from_node;AS-CHN-JS_h2;0;0
connection_flow;AS-CHN-SD_h2_AS-CHN-JS_h2;from_node;AS-CHN-SD_h2;0;0
connection_flow;AS-CHN-SD_h2_AS-CHN-JS_h2;to_node;AS-CHN-SD_h2;0;0
connection_flow;AS-CHN-SD_h2_AS-CHN-LI_h2;from_node;AS-CHN-LI_h2;0;0
connection_flow;AS-CHN-SD_h2_AS-CHN-LI_h2;from_node;AS-CHN-SD_h2;0;0
connection_flow;AS-CHN-SD_h2_AS-CHN-LI_h2;to_node;AS-CHN-SD_h2;0;0
connection_flow;AS-CHN-SD_h2_AS-CHN-TJ_h2;from_node;AS-CHN-SD_h2;0;0
connection_flow;AS-CHN-SD_h2_AS-CHN-TJ_h2;from_node;AS-CHN-TJ_h2;0;0
connection_flow;AS-CHN-SD_h2_AS-CHN-TJ_h2;to_node;AS-CHN-SD_h2;0;0
connection_flow;AS-CHN-SH_h2_AS-CHN-JS_h2;from_node;AS-CHN-JS_h2;0;0
connection_flow;AS-CHN-SH_h2_AS-CHN-JS_h2;from_node;AS-CHN-SH_h2;0;0
connection_flow;AS-CHN-SH_h2_AS-CHN-JS_h2;to_node;AS-CHN-SH_h2;0;0
connection_flow;AS-CHN-SH_h2_AS-CHN-ZH_h2;from_node;AS-CHN-SH_h2;0;0
connection_flow;AS-CHN-SH_h2_AS-CHN-ZH_h2;from_node;AS-CHN-ZH_h2;0;0
connection_flow;AS-CHN-SH_h2_AS-CHN-ZH_h2;to_node;AS-CHN-SH_h2;0;0
connection_flow;AS-CHN-SH_h2_AS-JPN-KY_h2;from_node;AS-CHN-SH_h2;0;0
connection_flow;AS-CHN-SH_h2_AS-JPN-KY_h2;from_node;AS-JPN-KY_h2;0;0
connection_flow;AS-CHN-SH_h2_AS-JPN-KY_h2;to_node;AS-CHN-SH_h2;0;0
connection_flow;AS-CHN-SH_h2_AS-JPN-OK_h2;from_node;AS-CHN-SH_h2;0;0
connection_flow;AS-CHN-SH_h2_AS-JPN-OK_h2;from_node;AS-JPN-OK_h2;0;0
connection_flow;AS-CHN-SH_h2_AS-JPN-OK_h2;to_node;AS-CHN-SH_h2;0;0
connection_flow;AS-CHN-SH_h2_AS-KOR_h2;from_node;AS-CHN-SH_h2;0;0
connection_flow;AS-CHN-SH_h2_AS-KOR_h2;from_node;AS-KOR_h2;0;0
connection_flow;AS-CHN-SH_h2_AS-KOR_h2;to_node;AS-CHN-SH_h2;0;0
connection_flow;AS-CHN-SI_h2_AS-CHN-CH_h2;from_node;AS-CHN-CH_h2;0;3.402127931
connection_flow;AS-CHN-SI_h2_AS-CHN-CH_h2;from_node;AS-CHN-SI_h2;0;0
connection_flow;AS-CHN-SI_h2_AS-CHN-CH_h2;to_node;AS-CHN-SI_h2;0;3.402127931
connection_flow;AS-CHN-SI_h2_AS-CHN-HE_h2;from_node;AS-CHN-HE_h2;0;0
connection_flow;AS-CHN-SI_h2_AS-CHN-HE_h2;from_node;AS-CHN-SI_h2;0;0
connection_flow;AS-CHN-SI_h2_AS-CHN-HE_h2;to_node;AS-CHN-SI_h2;0;0
connection_flow;AS-CHN-SI_h2_AS-CHN-HU_h2;from_node;AS-CHN-HU_h2;3.402127931;0
connection_flow;AS-CHN-SI_h2_AS-CHN-HU_h2;from_node;AS-CHN-SI_h2;0;0
connection_flow;AS-CHN-SI_h2_AS-CHN-HU_h2;to_node;AS-CHN-SI_h2;3.402127931;0
connection_flow;AS-CHN-SI_h2_AS-CHN-NI_h2;from_node;AS-CHN-NI_h2;0;0
connection_flow;AS-CHN-SI_h2_AS-CHN-NI_h2;from_node;AS-CHN-SI_h2;0;0
connection_flow;AS-CHN-SI_h2_AS-CHN-NI_h2;to_node;AS-CHN-SI_h2;0;0
connection_flow;AS-CHN-SI_h2_AS-CHN-SC_h2;from_node;AS-CHN-SC_h2;0;0
connection_flow;AS-CHN-SI_h2_AS-CHN-SC_h2;from_node;AS-CHN-SI_h2;0;0
connection_flow;AS-CHN-SI_h2_AS-CHN-SC_h2;to_node;AS-CHN-SI_h2;0;0
connection_flow;AS-CHN-SI_h2_AS-CHN-SX_h2;from_node;AS-CHN-SI_h2;0;0
connection_flow;AS-CHN-SI_h2_AS-CHN-SX_h2;from_node;AS-CHN-SX_h2;0;0
connection_flow;AS-CHN-SI_h2_AS-CHN-SX_h2;to_node;AS-CHN-SI_h2;0;0
connection_flow;AS-CHN-SX_h2_AS-CHN-HB_h2;from_node;AS-CHN-HB_h2;0;0
connection_flow;AS-CHN-SX_h2_AS-CHN-HB_h2;from_node;AS-CHN-SX_h2;0;0
connection_flow;AS-CHN-SX_h2_AS-CHN-HB_h2;to_node;AS-CHN-SX_h2;0;0
connection_flow;AS-CHN-SX_h2_AS-CHN-HE_h2;from_node;AS-CHN-HE_h2;0;0
connection_flow;AS-CHN-SX_h2_AS-CHN-HE_h2;from_node;AS-CHN-SX_h2;0;0
connection_flow;AS-CHN-SX_h2_AS-CHN-HE_h2;to_node;AS-CHN-SX_h2;0;0
connection_flow;AS-CHN-SX_h2_AS-CHN-NI_h2;from_node;AS-CHN-NI_h2;0;0
connection_flow;AS-CHN-SX_h2_AS-CHN-NI_h2;from_node;AS-CHN-SX_h2;0;0
connection_flow;AS-CHN-SX_h2_AS-CHN-NI_h2;to_node;AS-CHN-SX_h2;0;0
connection_flow;AS-CHN-SX_h2_AS-CHN-SI_h2;from_node;AS-CHN-SI_h2;0;0
connection_flow;AS-CHN-SX_h2_AS-CHN-SI_h2;from_node;AS-CHN-SX_h2;0;0
connection_flow;AS-CHN-SX_h2_AS-CHN-SI_h2;to_node;AS-CHN-SX_h2;0;0
connection_flow;AS-CHN-SX_h2_AS-CHN-WM_h2;from_node;AS-CHN-SX_h2;0;0
connection_flow;AS-CHN-SX_h2_AS-CHN-WM_h2;from_node;AS-CHN-WM_h2;0;0
connection_flow;AS-CHN-SX_h2_AS-CHN-WM_h2;to_node;AS-CHN-SX_h2;0;0
connection_flow;AS-CHN-TI_h2_AS-BTN_h2;from_node;AS-BTN_h2;0;0
connection_flow;AS-CHN-TI_h2_AS-BTN_h2;from_node;AS-CHN-TI_h2;0;0
connection_flow;AS-CHN-TI_h2_AS-BTN_h2;to_node;AS-CHN-TI_h2;0;0
connection_flow;AS-CHN-TI_h2_AS-CHN-QI_h2;from_node;AS-CHN-QI_h2;4.251008347;4.251008347
connection_flow;AS-CHN-TI_h2_AS-CHN-QI_h2;from_node;AS-CHN-TI_h2;0;0
connection_flow;AS-CHN-TI_h2_AS-CHN-QI_h2;to_node;AS-CHN-TI_h2;4.251008347;4.251008347
connection_flow;AS-CHN-TI_h2_AS-CHN-XI_h2;from_node;AS-CHN-TI_h2;0;0
connection_flow;AS-CHN-TI_h2_AS-CHN-XI_h2;from_node;AS-CHN-XI_h2;0;0
connection_flow;AS-CHN-TI_h2_AS-CHN-XI_h2;to_node;AS-CHN-TI_h2;0;0
connection_flow;AS-CHN-TI_h2_AS-IND-NO_h2;from_node;AS-CHN-TI_h2;0;0
connection_flow;AS-CHN-TI_h2_AS-IND-NO_h2;from_node;AS-IND-NO_h2;0;0
connection_flow;AS-CHN-TI_h2_AS-IND-NO_h2;to_node;AS-CHN-TI_h2;0;0
connection_flow;AS-CHN-TI_h2_AS-KGZ_h2;from_node;AS-CHN-TI_h2;0;0
connection_flow;AS-CHN-TI_h2_AS-KGZ_h2;from_node;AS-KGZ_h2;0;0
connection_flow;AS-CHN-TI_h2_AS-KGZ_h2;to_node;AS-CHN-TI_h2;0;0
connection_flow;AS-CHN-TI_h2_AS-NPL_h2;from_node;AS-CHN-TI_h2;0;0
connection_flow;AS-CHN-TI_h2_AS-NPL_h2;from_node;AS-NPL_h2;0;0
connection_flow;AS-CHN-TI_h2_AS-NPL_h2;to_node;AS-CHN-TI_h2;0;0
connection_flow;AS-CHN-TJ_h2_AS-CHN-BE_h2;from_node;AS-CHN-BE_h2;0;0
connection_flow;AS-CHN-TJ_h2_AS-CHN-BE_h2;from_node;AS-CHN-TJ_h2;0;0
connection_flow;AS-CHN-TJ_h2_AS-CHN-BE_h2;to_node;AS-CHN-TJ_h2;0;0
connection_flow;AS-CHN-TJ_h2_AS-CHN-EM_h2;from_node;AS-CHN-EM_h2;0.528017532;0.528017532
connection_flow;AS-CHN-TJ_h2_AS-CHN-EM_h2;from_node;AS-CHN-TJ_h2;0;0
connection_flow;AS-CHN-TJ_h2_AS-CHN-EM_h2;to_node;AS-CHN-TJ_h2;0.528017532;0.528017532
connection_flow;AS-CHN-TJ_h2_AS-CHN-HB_h2;from_node;AS-CHN-HB_h2;0;0
connection_flow;AS-CHN-TJ_h2_AS-CHN-HB_h2;from_node;AS-CHN-TJ_h2;0;0
connection_flow;AS-CHN-TJ_h2_AS-CHN-HB_h2;to_node;AS-CHN-TJ_h2;0;0
connection_flow;AS-CHN-TJ_h2_AS-CHN-LI_h2;from_node;AS-CHN-LI_h2;0;0
connection_flow;AS-CHN-TJ_h2_AS-CHN-LI_h2;from_node;AS-CHN-TJ_h2;0;0
connection_flow;AS-CHN-TJ_h2_AS-CHN-LI_h2;to_node;AS-CHN-TJ_h2;0;0
connection_flow;AS-CHN-TJ_h2_AS-CHN-SD_h2;from_node;AS-CHN-SD_h2;0;0
connection_flow;AS-CHN-TJ_h2_AS-CHN-SD_h2;from_node;AS-CHN-TJ_h2;0;0
connection_flow;AS-CHN-TJ_h2_AS-CHN-SD_h2;to_node;AS-CHN-TJ_h2;0;0
connection_flow;AS-CHN-WM_h2_AS-CHN-BE_h2;from_node;AS-CHN-BE_h2;0;0
connection_flow;AS-CHN-WM_h2_AS-CHN-BE_h2;from_node;AS-CHN-WM_h2;0;0
connection_flow;AS-CHN-WM_h2_AS-CHN-BE_h2;to_node;AS-CHN-WM_h2;0;0
connection_flow;AS-CHN-WM_h2_AS-CHN-EM_h2;from_node;AS-CHN-EM_h2;2.594444681;2.594444681
connection_flow;AS-CHN-WM_h2_AS-CHN-EM_h2;from_node;AS-CHN-WM_h2;0;0
connection_flow;AS-CHN-WM_h2_AS-CHN-EM_h2;to_node;AS-CHN-WM_h2;2.594444681;2.594444681
connection_flow;AS-CHN-WM_h2_AS-CHN-GA_h2;from_node;AS-CHN-GA_h2;0;0
connection_flow;AS-CHN-WM_h2_AS-CHN-GA_h2;from_node;AS-CHN-WM_h2;0;0
connection_flow;AS-CHN-WM_h2_AS-CHN-GA_h2;to_node;AS-CHN-WM_h2;0;0
connection_flow;AS-CHN-WM_h2_AS-CHN-HB_h2;from_node;AS-CHN-HB_h2;0;0
connection_flow;AS-CHN-WM_h2_AS-CHN-HB_h2;from_node;AS-CHN-WM_h2;0;0
connection_flow;AS-CHN-WM_h2_AS-CHN-HB_h2;to_node;AS-CHN-WM_h2;0;0
connection_flow;AS-CHN-WM_h2_AS-CHN-NI_h2;from_node;AS-CHN-NI_h2;0;0
connection_flow;AS-CHN-WM_h2_AS-CHN-NI_h2;from_node;AS-CHN-WM_h2;0;0
connection_flow;AS-CHN-WM_h2_AS-CHN-NI_h2;to_node;AS-CHN-WM_h2;0;0
connection_flow;AS-CHN-WM_h2_AS-CHN-SX_h2;from_node;AS-CHN-SX_h2;0;0
connection_flow;AS-CHN-WM_h2_AS-CHN-SX_h2;from_node;AS-CHN-WM_h2;0;0
connection_flow;AS-CHN-WM_h2_AS-CHN-SX_h2;to_node;AS-CHN-WM_h2;0;0
connection_flow;AS-CHN-WM_h2_AS-MNG_h2;from_node;AS-CHN-WM_h2;0;0
connection_flow;AS-CHN-WM_h2_AS-MNG_h2;from_node;AS-MNG_h2;0;0
connection_flow;AS-CHN-WM_h2_AS-MNG_h2;to_node;AS-CHN-WM_h2;0;0
connection_flow;AS-CHN-XI_h2_AS-CHN-QI_h2;from_node;AS-CHN-QI_h2;9.7854319;9.7854319
connection_flow;AS-CHN-XI_h2_AS-CHN-QI_h2;from_node;AS-CHN-XI_h2;0;0
connection_flow;AS-CHN-XI_h2_AS-CHN-QI_h2;to_node;AS-CHN-XI_h2;9.7854319;9.7854319
connection_flow;AS-CHN-XI_h2_AS-CHN-TI_h2;from_node;AS-CHN-TI_h2;0;0
connection_flow;AS-CHN-XI_h2_AS-CHN-TI_h2;from_node;AS-CHN-XI_h2;0;0
connection_flow;AS-CHN-XI_h2_AS-CHN-TI_h2;to_node;AS-CHN-XI_h2;0;0
connection_flow;AS-CHN-XI_h2_AS-KGZ_h2;from_node;AS-CHN-XI_h2;0;0
connection_flow;AS-CHN-XI_h2_AS-KGZ_h2;from_node;AS-KGZ_h2;0;0
connection_flow;AS-CHN-XI_h2_AS-KGZ_h2;to_node;AS-CHN-XI_h2;0;0
connection_flow;AS-CHN-XI_h2_AS-MNG_h2;from_node;AS-CHN-XI_h2;0;0
connection_flow;AS-CHN-XI_h2_AS-MNG_h2;from_node;AS-MNG_h2;0;0
connection_flow;AS-CHN-XI_h2_AS-MNG_h2;to_node;AS-CHN-XI_h2;0;0
connection_flow;AS-CHN-XI_h2_AS-RUS-SI_h2;from_node;AS-CHN-XI_h2;0;0
connection_flow;AS-CHN-XI_h2_AS-RUS-SI_h2;from_node;AS-RUS-SI_h2;0;0
connection_flow;AS-CHN-XI_h2_AS-RUS-SI_h2;to_node;AS-CHN-XI_h2;0;0
connection_flow;AS-CHN-YU_h2_AS-CHN-GU_h2;from_node;AS-CHN-GU_h2;0;0
connection_flow;AS-CHN-YU_h2_AS-CHN-GU_h2;from_node;AS-CHN-YU_h2;0;0
connection_flow;AS-CHN-YU_h2_AS-CHN-GU_h2;to_node;AS-CHN-YU_h2;0;0
connection_flow;AS-CHN-YU_h2_AS-CHN-GX_h2;from_node;AS-CHN-GX_h2;0;0
connection_flow;AS-CHN-YU_h2_AS-CHN-GX_h2;from_node;AS-CHN-YU_h2;0;0
connection_flow;AS-CHN-YU_h2_AS-CHN-GX_h2;to_node;AS-CHN-YU_h2;0;0
connection_flow;AS-CHN-YU_h2_AS-CHN-SC_h2;from_node;AS-CHN-SC_h2;0;0
connection_flow;AS-CHN-YU_h2_AS-CHN-SC_h2;from_node;AS-CHN-YU_h2;0;0
connection_flow;AS-CHN-YU_h2_AS-CHN-SC_h2;to_node;AS-CHN-YU_h2;0;0
connection_flow;AS-CHN-YU_h2_AS-IND-NE_h2;from_node;AS-CHN-YU_h2;0;0
connection_flow;AS-CHN-YU_h2_AS-IND-NE_h2;from_node;AS-IND-NE_h2;0;0
connection_flow;AS-CHN-YU_h2_AS-IND-NE_h2;to_node;AS-CHN-YU_h2;0;0
connection_flow;AS-CHN-YU_h2_AS-LAO_h2;from_node;AS-CHN-YU_h2;0;0
connection_flow;AS-CHN-YU_h2_AS-LAO_h2;from_node;AS-LAO_h2;0;0
connection_flow;AS-CHN-YU_h2_AS-LAO_h2;to_node;AS-CHN-YU_h2;0;0
connection_flow;AS-CHN-YU_h2_AS-MMR_h2;from_node;AS-CHN-YU_h2;0;0
connection_flow;AS-CHN-YU_h2_AS-MMR_h2;from_node;AS-MMR_h2;0;0
connection_flow;AS-CHN-YU_h2_AS-MMR_h2;to_node;AS-CHN-YU_h2;0;0
connection_flow;AS-CHN-ZH_h2_AS-CHN-AN_h2;from_node;AS-CHN-AN_h2;0;0
connection_flow;AS-CHN-ZH_h2_AS-CHN-AN_h2;from_node;AS-CHN-ZH_h2;0;0
connection_flow;AS-CHN-ZH_h2_AS-CHN-AN_h2;to_node;AS-CHN-ZH_h2;0;0
connection_flow;AS-CHN-ZH_h2_AS-CHN-FU_h2;from_node;AS-CHN-FU_h2;0;0
connection_flow;AS-CHN-ZH_h2_AS-CHN-FU_h2;from_node;AS-CHN-ZH_h2;0;0
connection_flow;AS-CHN-ZH_h2_AS-CHN-FU_h2;to_node;AS-CHN-ZH_h2;0;0
connection_flow;AS-CHN-ZH_h2_AS-CHN-JS_h2;from_node;AS-CHN-JS_h2;0;0
connection_flow;AS-CHN-ZH_h2_AS-CHN-JS_h2;from_node;AS-CHN-ZH_h2;0;0
connection_flow;AS-CHN-ZH_h2_AS-CHN-JS_h2;to_node;AS-CHN-ZH_h2;0;0
connection_flow;AS-CHN-ZH_h2_AS-CHN-JX_h2;from_node;AS-CHN-JX_h2;0;0
connection_flow;AS-CHN-ZH_h2_AS-CHN-JX_h2;from_node;AS-CHN-ZH_h2;0;0
